window_id,has_start,start_idx,start_norm,has_end,end_idx,end_norm
1049,1,1,0.0045045045045045045,1,221,0.9954954954954955
1050,1,217,0.9774774774774775,1,201,0.9054054054054054
1051,1,197,0.8873873873873874,1,181,0.8153153153153153
1052,1,177,0.7972972972972973,1,161,0.7252252252252253
1053,1,157,0.7072072072072072,1,141,0.6351351351351351
1054,1,137,0.6171171171171171,1,121,0.545045045045045
1055,1,117,0.527027027027027,1,101,0.45495495495495497
1056,1,97,0.4369369369369369,1,81,0.36486486486486486
1057,1,77,0.34684684684684686,1,61,0.2747747747747748
1058,1,57,0.25675675675675674,1,41,0.18468468468468469
1059,1,37,0.16666666666666666,1,21,0.0945945945945946
1060,1,17,0.07657657657657657,1,1,0.0045045045045045045
1061,1,210,0.9459459459459459,1,194,0.8738738738738738
1062,1,190,0.8558558558558559,1,174,0.7837837837837838
1063,1,170,0.7657657657657657,1,154,0.6936936936936937
1064,1,150,0.6756756756756757,1,134,0.6036036036036037
1065,1,130,0.5855855855855856,1,114,0.5135135135135135
1066,1,110,0.4954954954954955,1,94,0.42342342342342343
1067,1,90,0.40540540540540543,1,74,0.3333333333333333
1068,1,70,0.3153153153153153,1,54,0.24324324324324326
1069,1,50,0.22522522522522523,1,34,0.15315315315315314
1070,1,30,0.13513513513513514,1,14,0.06306306306306306
1071,1,10,0.04504504504504504,0,-1,-1.0
1072,0,-1,-1.0,0,-1,-1.0
1073,0,-1,-1.0,0,-1,-1.0
1074,0,-1,-1.0,0,-1,-1.0
1075,0,-1,-1.0,0,-1,-1.0
1076,0,-1,-1.0,1,207,0.9324324324324325
1077,1,20,0.09009009009009009,1,162,0.7297297297297297
1078,1,0,0.0,1,142,0.6396396396396397
1079,1,133,0.5990990990990991,1,122,0.5495495495495496
1080,1,113,0.509009009009009,1,102,0.4594594594594595
1081,1,93,0.4189189189189189,1,82,0.36936936936936937
1082,1,73,0.32882882882882886,1,62,0.27927927927927926
1083,1,53,0.23873873873873874,1,42,0.1891891891891892
1084,1,33,0.14864864864864866,1,22,0.0990990990990991
1085,1,13,0.05855855855855856,1,2,0.009009009009009009
1086,1,199,0.8963963963963963,1,188,0.8468468468468469
1087,1,179,0.8063063063063063,1,168,0.7567567567567568
1088,1,159,0.7162162162162162,1,148,0.6666666666666666
1089,1,139,0.6261261261261262,1,128,0.5765765765765766
1090,1,119,0.536036036036036,1,108,0.4864864864864865
1091,1,99,0.44594594594594594,1,88,0.3963963963963964
1092,1,79,0.35585585585585583,1,68,0.3063063063063063
1093,1,59,0.26576576576576577,1,48,0.21621621621621623
1094,1,39,0.17567567567567569,1,28,0.12612612612612611
1095,1,19,0.08558558558558559,1,8,0.036036036036036036
1096,1,68,0.3063063063063063,0,-1,-1.0
1097,1,48,0.21621621621621623,0,-1,-1.0
1098,1,28,0.12612612612612611,1,207,0.9324324324324325
1099,1,8,0.036036036036036036,1,187,0.8423423423423423
1100,1,202,0.9099099099099099,1,167,0.7522522522522522
1101,1,182,0.8198198198198198,1,147,0.6621621621621622
1102,1,162,0.7297297297297297,1,127,0.5720720720720721
1103,1,142,0.6396396396396397,1,107,0.481981981981982
1104,1,122,0.5495495495495496,1,87,0.3918918918918919
1105,1,102,0.4594594594594595,1,67,0.30180180180180183
1106,1,82,0.36936936936936937,1,47,0.21171171171171171
1107,1,62,0.27927927927927926,1,27,0.12162162162162163
1108,1,42,0.1891891891891892,1,7,0.03153153153153153
1109,1,22,0.0990990990990991,0,-1,-1.0
1110,1,2,0.009009009009009009,0,-1,-1.0
1111,0,-1,-1.0,1,218,0.9819819819819819
1112,0,-1,-1.0,1,198,0.8918918918918919
1113,1,213,0.9594594594594594,1,178,0.8018018018018018
1114,1,193,0.8693693693693694,1,158,0.7117117117117117
1115,1,173,0.7792792792792793,1,138,0.6216216216216216
1116,1,153,0.6891891891891891,1,118,0.5315315315315315
1117,1,133,0.5990990990990991,1,98,0.44144144144144143
1118,1,113,0.509009009009009,1,78,0.35135135135135137
1119,1,93,0.4189189189189189,1,58,0.26126126126126126
1120,1,73,0.32882882882882886,1,38,0.17117117117117117
1121,1,53,0.23873873873873874,1,18,0.08108108108108109
1122,1,33,0.14864864864864866,1,192,0.8648648648648649
1123,1,30,0.13513513513513514,0,-1,-1.0
1124,1,10,0.04504504504504504,0,-1,-1.0
1125,0,-1,-1.0,1,215,0.9684684684684685
1126,1,211,0.9504504504504504,1,195,0.8783783783783784
1127,1,191,0.8603603603603603,1,175,0.7882882882882883
1128,1,171,0.7702702702702703,1,155,0.6981981981981982
1129,1,151,0.6801801801801802,1,135,0.6081081081081081
1130,1,131,0.5900900900900901,1,115,0.5180180180180181
1131,1,111,0.5,1,95,0.42792792792792794
1132,1,91,0.4099099099099099,1,75,0.33783783783783783
1133,1,71,0.31981981981981983,1,55,0.24774774774774774
1134,1,51,0.22972972972972974,1,35,0.15765765765765766
1135,1,31,0.13963963963963963,1,15,0.06756756756756757
1136,1,11,0.04954954954954955,0,-1,-1.0
1137,0,-1,-1.0,0,-1,-1.0
1138,0,-1,-1.0,1,218,0.9819819819819819
1139,1,214,0.963963963963964,1,198,0.8918918918918919
1140,1,194,0.8738738738738738,1,178,0.8018018018018018
1141,1,174,0.7837837837837838,1,158,0.7117117117117117
1142,1,154,0.6936936936936937,1,138,0.6216216216216216
1143,1,134,0.6036036036036037,1,118,0.5315315315315315
1144,1,114,0.5135135135135135,1,98,0.44144144144144143
1145,1,94,0.42342342342342343,1,78,0.35135135135135137
1146,1,74,0.3333333333333333,1,58,0.26126126126126126
1147,1,54,0.24324324324324326,1,38,0.17117117117117117
1148,1,34,0.15315315315315314,1,18,0.08108108108108109
1149,1,14,0.06306306306306306,0,-1,-1.0
1150,0,-1,-1.0,0,-1,-1.0
1151,0,-1,-1.0,1,216,0.972972972972973
1152,1,212,0.954954954954955,1,196,0.8828828828828829
1153,1,192,0.8648648648648649,1,176,0.7927927927927928
1154,1,172,0.7747747747747747,1,156,0.7027027027027027
1155,1,152,0.6846846846846847,1,136,0.6126126126126126
1156,1,132,0.5945945945945946,1,116,0.5225225225225225
1157,1,112,0.5045045045045045,1,96,0.43243243243243246
1158,1,92,0.4144144144144144,1,76,0.34234234234234234
1159,1,72,0.32432432432432434,1,56,0.25225225225225223
1160,1,52,0.23423423423423423,1,36,0.16216216216216217
1161,1,32,0.14414414414414414,1,16,0.07207207207207207
1162,1,12,0.05405405405405406,0,-1,-1.0
1163,0,-1,-1.0,1,215,0.9684684684684685
1164,1,48,0.21621621621621623,0,-1,-1.0
1165,1,28,0.12612612612612611,0,-1,-1.0
1166,1,8,0.036036036036036036,0,-1,-1.0
1167,0,-1,-1.0,0,-1,-1.0
1168,0,-1,-1.0,0,-1,-1.0
1169,0,-1,-1.0,1,208,0.9369369369369369
1170,1,213,0.9594594594594594,1,188,0.8468468468468469
1171,1,193,0.8693693693693694,1,168,0.7567567567567568
1172,1,173,0.7792792792792793,1,148,0.6666666666666666
1173,1,153,0.6891891891891891,1,128,0.5765765765765766
1174,1,133,0.5990990990990991,1,108,0.4864864864864865
1175,1,113,0.509009009009009,1,88,0.3963963963963964
1176,1,93,0.4189189189189189,1,68,0.3063063063063063
1177,1,73,0.32882882882882886,1,48,0.21621621621621623
1178,1,53,0.23873873873873874,1,28,0.12612612612612611
1179,1,33,0.14864864864864866,1,8,0.036036036036036036
1180,1,13,0.05855855855855856,1,201,0.9054054054054054
1181,1,206,0.9279279279279279,1,181,0.8153153153153153
1182,1,186,0.8378378378378378,1,161,0.7252252252252253
1183,1,166,0.7477477477477478,1,141,0.6351351351351351
1184,1,146,0.6576576576576577,1,121,0.545045045045045
1185,1,126,0.5675675675675675,1,101,0.45495495495495497
1186,1,106,0.4774774774774775,1,81,0.36486486486486486
1187,1,86,0.38738738738738737,1,61,0.2747747747747748
1188,1,66,0.2972972972972973,1,41,0.18468468468468469
1189,1,46,0.2072072072072072,1,21,0.0945945945945946
1190,1,26,0.11711711711711711,1,1,0.0045045045045045045
1191,1,6,0.02702702702702703,0,-1,-1.0
1192,0,-1,-1.0,1,215,0.9684684684684685
1193,0,-1,-1.0,1,195,0.8783783783783784
1194,1,28,0.12612612612612611,1,174,0.7837837837837838
1195,1,8,0.036036036036036036,1,154,0.6936936936936937
1196,1,149,0.6711711711711712,1,134,0.6036036036036037
1197,1,129,0.581081081081081,1,114,0.5135135135135135
1198,1,109,0.49099099099099097,1,94,0.42342342342342343
1199,1,89,0.4009009009009009,1,74,0.3333333333333333
1200,1,69,0.3108108108108108,1,54,0.24324324324324326
1201,1,49,0.22072072072072071,1,34,0.15315315315315314
1202,1,29,0.13063063063063063,1,14,0.06306306306306306
1203,1,9,0.04054054054054054,1,217,0.9774774774774775
1204,1,212,0.954954954954955,1,197,0.8873873873873874
1205,1,192,0.8648648648648649,1,177,0.7972972972972973
1206,1,172,0.7747747747747747,1,157,0.7072072072072072
1207,1,152,0.6846846846846847,1,137,0.6171171171171171
1208,1,132,0.5945945945945946,1,117,0.527027027027027
1209,1,112,0.5045045045045045,1,97,0.4369369369369369
1210,1,92,0.4144144144144144,1,77,0.34684684684684686
1211,1,72,0.32432432432432434,1,57,0.25675675675675674
1212,1,52,0.23423423423423423,1,37,0.16666666666666666
1213,1,32,0.14414414414414414,1,17,0.07657657657657657
1214,1,12,0.05405405405405406,1,220,0.990990990990991
1215,0,-1,-1.0,1,200,0.9009009009009009
1216,0,-1,-1.0,1,180,0.8108108108108109
1217,1,70,0.3153153153153153,0,-1,-1.0
1218,1,50,0.22522522522522523,0,-1,-1.0
1219,1,30,0.13513513513513514,1,211,0.9504504504504504
1220,1,10,0.04504504504504504,1,191,0.8603603603603603
1221,1,207,0.9324324324324325,1,171,0.7702702702702703
1222,1,187,0.8423423423423423,1,151,0.6801801801801802
1223,1,167,0.7522522522522522,1,131,0.5900900900900901
1224,1,147,0.6621621621621622,1,111,0.5
1225,1,127,0.5720720720720721,1,91,0.4099099099099099
1226,1,107,0.481981981981982,1,71,0.31981981981981983
1227,1,87,0.3918918918918919,1,51,0.22972972972972974
1228,1,67,0.30180180180180183,1,31,0.13963963963963963
1229,1,47,0.21171171171171171,1,11,0.04954954954954955
1230,1,27,0.12162162162162163,0,-1,-1.0
1231,1,7,0.03153153153153153,0,-1,-1.0
1232,0,-1,-1.0,1,205,0.9234234234234234
1233,1,221,0.9954954954954955,1,185,0.8333333333333334
1234,1,201,0.9054054054054054,1,165,0.7432432432432432
1235,1,181,0.8153153153153153,1,145,0.6531531531531531
1236,1,161,0.7252252252252253,1,125,0.5630630630630631
1237,1,141,0.6351351351351351,1,105,0.47297297297297297
1238,1,121,0.545045045045045,1,85,0.38288288288288286
1239,1,101,0.45495495495495497,1,65,0.2927927927927928
1240,1,81,0.36486486486486486,1,45,0.20270270270270271
1241,1,61,0.2747747747747748,1,25,0.11261261261261261
1242,1,41,0.18468468468468469,1,5,0.02252252252252252
1243,1,21,0.0945945945945946,0,-1,-1.0
1244,1,1,0.0045045045045045045,0,-1,-1.0
1245,0,-1,-1.0,0,-1,-1.0
1246,0,-1,-1.0,1,212,0.954954954954955
1247,0,-1,-1.0,1,192,0.8648648648648649
1248,1,28,0.12612612612612611,1,204,0.918918918918919
1249,1,8,0.036036036036036036,1,184,0.8288288288288288
1250,1,179,0.8063063063063063,1,164,0.7387387387387387
1251,1,159,0.7162162162162162,1,144,0.6486486486486487
1252,1,139,0.6261261261261262,1,124,0.5585585585585585
1253,1,119,0.536036036036036,1,104,0.46846846846846846
1254,1,99,0.44594594594594594,1,84,0.3783783783783784
1255,1,79,0.35585585585585583,1,64,0.2882882882882883
1256,1,59,0.26576576576576577,1,44,0.1981981981981982
1257,1,39,0.17567567567567569,1,24,0.10810810810810811
1258,1,19,0.08558558558558559,1,4,0.018018018018018018
1259,0,-1,-1.0,1,221,0.9954954954954955
1260,1,216,0.972972972972973,1,201,0.9054054054054054
1261,1,196,0.8828828828828829,1,181,0.8153153153153153
1262,1,176,0.7927927927927928,1,161,0.7252252252252253
1263,1,156,0.7027027027027027,1,141,0.6351351351351351
1264,1,136,0.6126126126126126,1,121,0.545045045045045
1265,1,116,0.5225225225225225,1,101,0.45495495495495497
1266,1,96,0.43243243243243246,1,81,0.36486486486486486
1267,1,76,0.34234234234234234,1,61,0.2747747747747748
1268,1,56,0.25225225225225223,1,41,0.18468468468468469
1269,1,36,0.16216216216216217,1,21,0.0945945945945946
1270,1,16,0.07207207207207207,1,1,0.0045045045045045045
1271,0,-1,-1.0,0,-1,-1.0
1272,0,-1,-1.0,0,-1,-1.0
1273,0,-1,-1.0,0,-1,-1.0
1274,1,24,0.10810810810810811,0,-1,-1.0
1275,1,4,0.018018018018018018,0,-1,-1.0
1276,0,-1,-1.0,0,-1,-1.0
1277,0,-1,-1.0,0,-1,-1.0
1278,1,222,1.0,1,209,0.9414414414414415
1279,1,202,0.9099099099099099,1,189,0.8513513513513513
1280,1,182,0.8198198198198198,1,169,0.7612612612612613
1281,1,162,0.7297297297297297,1,149,0.6711711711711712
1282,1,142,0.6396396396396397,1,129,0.581081081081081
1283,1,122,0.5495495495495496,1,109,0.49099099099099097
1284,1,102,0.4594594594594595,1,89,0.4009009009009009
1285,1,82,0.36936936936936937,1,69,0.3108108108108108
1286,1,62,0.27927927927927926,1,49,0.22072072072072071
1287,1,42,0.1891891891891892,1,29,0.13063063063063063
1288,1,22,0.0990990990990991,1,9,0.04054054054054054
1289,1,2,0.009009009009009009,0,-1,-1.0
1290,0,-1,-1.0,0,-1,-1.0
1291,0,-1,-1.0,1,220,0.990990990990991
1292,1,213,0.9594594594594594,1,200,0.9009009009009009
1293,1,193,0.8693693693693694,1,180,0.8108108108108109
1294,1,173,0.7792792792792793,1,160,0.7207207207207207
1295,1,153,0.6891891891891891,1,140,0.6306306306306306
1296,1,133,0.5990990990990991,1,120,0.5405405405405406
1297,1,113,0.509009009009009,1,100,0.45045045045045046
1298,1,93,0.4189189189189189,1,80,0.36036036036036034
1299,1,73,0.32882882882882886,1,60,0.2702702702702703
1300,1,53,0.23873873873873874,1,40,0.18018018018018017
1301,1,33,0.14864864864864866,1,20,0.09009009009009009
1302,1,13,0.05855855855855856,1,0,0.0
1303,1,185,0.8333333333333334,1,172,0.7747747747747747
1304,1,165,0.7432432432432432,1,152,0.6846846846846847
1305,1,145,0.6531531531531531,1,132,0.5945945945945946
1306,1,125,0.5630630630630631,1,112,0.5045045045045045
1307,1,105,0.47297297297297297,1,92,0.4144144144144144
1308,1,85,0.38288288288288286,1,72,0.32432432432432434
1309,1,65,0.2927927927927928,1,52,0.23423423423423423
1310,1,45,0.20270270270270271,1,32,0.14414414414414414
1311,1,25,0.11261261261261261,1,12,0.05405405405405406
1312,1,5,0.02252252252252252,1,216,0.972972972972973
1313,0,-1,-1.0,1,196,0.8828828828828829
1314,1,28,0.12612612612612611,1,212,0.954954954954955
1315,1,8,0.036036036036036036,1,192,0.8648648648648649
1316,1,187,0.8423423423423423,1,172,0.7747747747747747
1317,1,167,0.7522522522522522,1,152,0.6846846846846847
1318,1,147,0.6621621621621622,1,132,0.5945945945945946
1319,1,127,0.5720720720720721,1,112,0.5045045045045045
1320,1,107,0.481981981981982,1,92,0.4144144144144144
1321,1,87,0.3918918918918919,1,72,0.32432432432432434
1322,1,67,0.30180180180180183,1,52,0.23423423423423423
1323,1,47,0.21171171171171171,1,32,0.14414414414414414
1324,1,27,0.12162162162162163,1,12,0.05405405405405406
1325,1,7,0.03153153153153153,1,160,0.7207207207207207
1326,1,155,0.6981981981981982,1,140,0.6306306306306306
1327,1,135,0.6081081081081081,1,120,0.5405405405405406
1328,1,115,0.5180180180180181,1,100,0.45045045045045046
1329,1,95,0.42792792792792794,1,80,0.36036036036036034
1330,1,75,0.33783783783783783,1,60,0.2702702702702703
1331,1,55,0.24774774774774774,1,40,0.18018018018018017
1332,1,35,0.15765765765765766,1,20,0.09009009009009009
1333,1,15,0.06756756756756757,1,0,0.0
1334,0,-1,-1.0,0,-1,-1.0
1335,0,-1,-1.0,0,-1,-1.0
1336,0,-1,-1.0,0,-1,-1.0
1337,0,-1,-1.0,1,219,0.9864864864864865
1338,0,-1,-1.0,1,199,0.8963963963963963
1339,1,44,0.1981981981981982,1,193,0.8693693693693694
1340,1,24,0.10810810810810811,1,173,0.7792792792792793
1341,1,4,0.018018018018018018,1,153,0.6891891891891891
1342,1,156,0.7027027027027027,1,133,0.5990990990990991
1343,1,136,0.6126126126126126,1,113,0.509009009009009
1344,1,116,0.5225225225225225,1,93,0.4189189189189189
1345,1,96,0.43243243243243246,1,73,0.32882882882882886
1346,1,76,0.34234234234234234,1,53,0.23873873873873874
1347,1,56,0.25225225225225223,1,33,0.14864864864864866
1348,1,36,0.16216216216216217,1,13,0.05855855855855856
1349,1,16,0.07207207207207207,0,-1,-1.0
1350,0,-1,-1.0,1,222,1.0
1351,0,-1,-1.0,1,202,0.9099099099099099
1352,1,205,0.9234234234234234,1,182,0.8198198198198198
1353,1,185,0.8333333333333334,1,162,0.7297297297297297
1354,1,165,0.7432432432432432,1,142,0.6396396396396397
1355,1,145,0.6531531531531531,1,122,0.5495495495495496
1356,1,125,0.5630630630630631,1,102,0.4594594594594595
1357,1,105,0.47297297297297297,1,82,0.36936936936936937
1358,1,85,0.38288288288288286,1,62,0.27927927927927926
1359,1,65,0.2927927927927928,1,42,0.1891891891891892
1360,1,45,0.20270270270270271,1,22,0.0990990990990991
1361,1,25,0.11261261261261261,1,2,0.009009009009009009
1362,1,5,0.02252252252252252,0,-1,-1.0
1363,0,-1,-1.0,0,-1,-1.0
1364,0,-1,-1.0,1,208,0.9369369369369369
1365,1,72,0.32432432432432434,0,-1,-1.0
1366,1,52,0.23423423423423423,0,-1,-1.0
1367,1,32,0.14414414414414414,0,-1,-1.0
1368,1,12,0.05405405405405406,1,219,0.9864864864864865
1369,0,-1,-1.0,1,199,0.8963963963963963
1370,1,216,0.972972972972973,1,179,0.8063063063063063
1371,1,196,0.8828828828828829,1,159,0.7162162162162162
1372,1,176,0.7927927927927928,1,139,0.6261261261261262
1373,1,156,0.7027027027027027,1,119,0.536036036036036
1374,1,136,0.6126126126126126,1,99,0.44594594594594594
1375,1,116,0.5225225225225225,1,79,0.35585585585585583
1376,1,96,0.43243243243243246,1,59,0.26576576576576577
1377,1,76,0.34234234234234234,1,39,0.17567567567567569
1378,1,56,0.25225225225225223,1,19,0.08558558558558559
1379,1,36,0.16216216216216217,1,202,0.9099099099099099
1380,1,16,0.07207207207207207,1,182,0.8198198198198198
1381,1,199,0.8963963963963963,1,162,0.7297297297297297
1382,1,179,0.8063063063063063,1,142,0.6396396396396397
1383,1,159,0.7162162162162162,1,122,0.5495495495495496
1384,1,139,0.6261261261261262,1,102,0.4594594594594595
1385,1,119,0.536036036036036,1,82,0.36936936936936937
1386,1,99,0.44594594594594594,1,62,0.27927927927927926
1387,1,79,0.35585585585585583,1,42,0.1891891891891892
1388,1,59,0.26576576576576577,1,22,0.0990990990990991
1389,1,39,0.17567567567567569,1,2,0.009009009009009009
1390,1,19,0.08558558558558559,0,-1,-1.0
1391,0,-1,-1.0,0,-1,-1.0
1392,0,-1,-1.0,1,222,1.0
1393,0,-1,-1.0,1,202,0.9099099099099099
1394,1,219,0.9864864864864865,1,182,0.8198198198198198
1395,1,199,0.8963963963963963,1,162,0.7297297297297297
1396,1,179,0.8063063063063063,1,142,0.6396396396396397
1397,1,159,0.7162162162162162,1,122,0.5495495495495496
1398,1,139,0.6261261261261262,1,102,0.4594594594594595
1399,1,119,0.536036036036036,1,82,0.36936936936936937
1400,1,99,0.44594594594594594,1,62,0.27927927927927926
1401,1,79,0.35585585585585583,1,42,0.1891891891891892
1402,1,59,0.26576576576576577,1,22,0.0990990990990991
1403,1,39,0.17567567567567569,1,2,0.009009009009009009
1404,1,19,0.08558558558558559,0,-1,-1.0
1405,0,-1,-1.0,1,213,0.9594594594594594
1406,1,50,0.22522522522522523,1,212,0.954954954954955
1407,1,30,0.13513513513513514,1,192,0.8648648648648649
1408,1,10,0.04504504504504504,1,172,0.7747747747747747
1409,1,178,0.8018018018018018,1,152,0.6846846846846847
1410,1,158,0.7117117117117117,1,132,0.5945945945945946
1411,1,138,0.6216216216216216,1,112,0.5045045045045045
1412,1,118,0.5315315315315315,1,92,0.4144144144144144
1413,1,98,0.44144144144144143,1,72,0.32432432432432434
1414,1,78,0.35135135135135137,1,52,0.23423423423423423
1415,1,58,0.26126126126126126,1,32,0.14414414414414414
1416,1,38,0.17117117117117117,1,12,0.05405405405405406
1417,1,18,0.08108108108108109,0,-1,-1.0
1418,0,-1,-1.0,0,-1,-1.0
1419,0,-1,-1.0,0,-1,-1.0
1420,0,-1,-1.0,1,212,0.954954954954955
1421,1,218,0.9819819819819819,1,192,0.8648648648648649
1422,1,198,0.8918918918918919,1,172,0.7747747747747747
1423,1,178,0.8018018018018018,1,152,0.6846846846846847
1424,1,158,0.7117117117117117,1,132,0.5945945945945946
1425,1,138,0.6216216216216216,1,112,0.5045045045045045
1426,1,118,0.5315315315315315,1,92,0.4144144144144144
1427,1,98,0.44144144144144143,1,72,0.32432432432432434
1428,1,78,0.35135135135135137,1,52,0.23423423423423423
1429,1,58,0.26126126126126126,1,32,0.14414414414414414
1430,1,38,0.17117117117117117,1,12,0.05405405405405406
1431,1,18,0.08108108108108109,0,-1,-1.0
1432,0,-1,-1.0,0,-1,-1.0
1433,0,-1,-1.0,0,-1,-1.0
1434,0,-1,-1.0,0,-1,-1.0
1435,0,-1,-1.0,0,-1,-1.0
1436,0,-1,-1.0,0,-1,-1.0
1437,0,-1,-1.0,1,206,0.9279279279279279
1438,1,212,0.954954954954955,1,186,0.8378378378378378
1439,1,192,0.8648648648648649,1,166,0.7477477477477478
1440,1,172,0.7747747747747747,1,146,0.6576576576576577
1441,1,152,0.6846846846846847,1,126,0.5675675675675675
1442,1,132,0.5945945945945946,1,106,0.4774774774774775
1443,1,112,0.5045045045045045,1,86,0.38738738738738737
1444,1,92,0.4144144144144144,1,66,0.2972972972972973
1445,1,72,0.32432432432432434,1,46,0.2072072072072072
1446,1,52,0.23423423423423423,1,26,0.11711711711711711
1447,1,32,0.14414414414414414,1,6,0.02702702702702703
1448,1,12,0.05405405405405406,0,-1,-1.0
1449,0,-1,-1.0,0,-1,-1.0
1450,0,-1,-1.0,0,-1,-1.0
1451,0,-1,-1.0,0,-1,-1.0
1452,1,58,0.26126126126126126,0,-1,-1.0
1453,1,38,0.17117117117117117,0,-1,-1.0
1454,1,18,0.08108108108108109,0,-1,-1.0
1455,0,-1,-1.0,0,-1,-1.0
1456,0,-1,-1.0,1,209,0.9414414414414415
1457,1,219,0.9864864864864865,1,189,0.8513513513513513
1458,1,199,0.8963963963963963,1,169,0.7612612612612613
1459,1,179,0.8063063063063063,1,149,0.6711711711711712
1460,1,159,0.7162162162162162,1,129,0.581081081081081
1461,1,139,0.6261261261261262,1,109,0.49099099099099097
1462,1,119,0.536036036036036,1,89,0.4009009009009009
1463,1,99,0.44594594594594594,1,69,0.3108108108108108
1464,1,79,0.35585585585585583,1,49,0.22072072072072071
1465,1,59,0.26576576576576577,1,29,0.13063063063063063
1466,1,39,0.17567567567567569,1,9,0.04054054054054054
1467,1,19,0.08558558558558559,0,-1,-1.0
1468,0,-1,-1.0,0,-1,-1.0
1469,0,-1,-1.0,0,-1,-1.0
1470,0,-1,-1.0,1,203,0.9144144144144144
1471,1,213,0.9594594594594594,1,183,0.8243243243243243
1472,1,193,0.8693693693693694,1,163,0.7342342342342343
1473,1,173,0.7792792792792793,1,143,0.6441441441441441
1474,1,153,0.6891891891891891,1,123,0.5540540540540541
1475,1,133,0.5990990990990991,1,103,0.46396396396396394
1476,1,113,0.509009009009009,1,83,0.3738738738738739
1477,1,93,0.4189189189189189,1,63,0.28378378378378377
1478,1,73,0.32882882882882886,1,43,0.19369369369369369
1479,1,53,0.23873873873873874,1,23,0.1036036036036036
1480,1,33,0.14864864864864866,1,3,0.013513513513513514
1481,1,13,0.05855855855855856,0,-1,-1.0
1482,0,-1,-1.0,0,-1,-1.0
1483,0,-1,-1.0,0,-1,-1.0
1484,0,-1,-1.0,0,-1,-1.0
1485,0,-1,-1.0,0,-1,-1.0
1486,0,-1,-1.0,1,208,0.9369369369369369
1487,1,24,0.10810810810810811,0,-1,-1.0
1488,1,4,0.018018018018018018,0,-1,-1.0
1489,0,-1,-1.0,0,-1,-1.0
1490,0,-1,-1.0,0,-1,-1.0
1491,0,-1,-1.0,0,-1,-1.0
1492,0,-1,-1.0,0,-1,-1.0
1493,0,-1,-1.0,0,-1,-1.0
1494,1,217,0.9774774774774775,1,204,0.918918918918919
1495,1,197,0.8873873873873874,1,184,0.8288288288288288
1496,1,177,0.7972972972972973,1,164,0.7387387387387387
1497,1,157,0.7072072072072072,1,144,0.6486486486486487
1498,1,137,0.6171171171171171,1,124,0.5585585585585585
1499,1,117,0.527027027027027,1,104,0.46846846846846846
1500,1,97,0.4369369369369369,1,84,0.3783783783783784
1501,1,77,0.34684684684684686,1,64,0.2882882882882883
1502,1,57,0.25675675675675674,1,44,0.1981981981981982
1503,1,37,0.16666666666666666,1,24,0.10810810810810811
1504,1,17,0.07657657657657657,1,4,0.018018018018018018
1505,0,-1,-1.0,1,217,0.9774774774774775
1506,1,210,0.9459459459459459,1,197,0.8873873873873874
1507,1,190,0.8558558558558559,1,177,0.7972972972972973
1508,1,170,0.7657657657657657,1,157,0.7072072072072072
1509,1,150,0.6756756756756757,1,137,0.6171171171171171
1510,1,130,0.5855855855855856,1,117,0.527027027027027
1511,1,110,0.4954954954954955,1,97,0.4369369369369369
1512,1,90,0.40540540540540543,1,77,0.34684684684684686
1513,1,70,0.3153153153153153,1,57,0.25675675675675674
1514,1,50,0.22522522522522523,1,37,0.16666666666666666
1515,1,30,0.13513513513513514,1,17,0.07657657657657657
1516,1,10,0.04504504504504504,0,-1,-1.0
1517,0,-1,-1.0,1,219,0.9864864864864865
1518,1,212,0.954954954954955,1,199,0.8963963963963963
1519,1,192,0.8648648648648649,1,179,0.8063063063063063
1520,1,172,0.7747747747747747,1,159,0.7162162162162162
1521,1,152,0.6846846846846847,1,139,0.6261261261261262
1522,1,132,0.5945945945945946,1,119,0.536036036036036
1523,1,112,0.5045045045045045,1,99,0.44594594594594594
1524,1,92,0.4144144144144144,1,79,0.35585585585585583
1525,1,72,0.32432432432432434,1,59,0.26576576576576577
1526,1,52,0.23423423423423423,1,39,0.17567567567567569
1527,1,32,0.14414414414414414,1,19,0.08558558558558559
1528,1,12,0.05405405405405406,0,-1,-1.0
1529,0,-1,-1.0,1,217,0.9774774774774775
1530,1,28,0.12612612612612611,0,-1,-1.0
1531,1,8,0.036036036036036036,0,-1,-1.0
1532,0,-1,-1.0,0,-1,-1.0
1533,0,-1,-1.0,0,-1,-1.0
1534,0,-1,-1.0,0,-1,-1.0
1535,0,-1,-1.0,1,208,0.9369369369369369
1536,1,203,0.9144144144144144,1,188,0.8468468468468469
1537,1,183,0.8243243243243243,1,168,0.7567567567567568
1538,1,163,0.7342342342342343,1,148,0.6666666666666666
1539,1,143,0.6441441441441441,1,128,0.5765765765765766
1540,1,123,0.5540540540540541,1,108,0.4864864864864865
1541,1,103,0.46396396396396394,1,88,0.3963963963963964
1542,1,83,0.3738738738738739,1,68,0.3063063063063063
1543,1,63,0.28378378378378377,1,48,0.21621621621621623
1544,1,43,0.19369369369369369,1,28,0.12612612612612611
1545,1,23,0.1036036036036036,1,8,0.036036036036036036
1546,1,3,0.013513513513513514,1,221,0.9954954954954955
1547,1,216,0.972972972972973,1,201,0.9054054054054054
1548,1,196,0.8828828828828829,1,181,0.8153153153153153
1549,1,176,0.7927927927927928,1,161,0.7252252252252253
1550,1,156,0.7027027027027027,1,141,0.6351351351351351
